timestamp,pageSlug,wordCount,r2Key,status
2026-05-25T23:22:30.678Z,"major-investigation-and-public-protection--modern-slavery--organised-immigration-crime--changes",157,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--organised-immigration-crime--changes/main.text","ok"
2026-05-25T23:22:30.679Z,"major-investigation-and-public-protection--modern-slavery--partner-organisations",2392,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--partner-organisations/main.text","ok"
2026-05-25T23:22:30.680Z,"major-investigation-and-public-protection--modern-slavery--organised-immigration-crime",1043,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--organised-immigration-crime/main.text","ok"
2026-05-25T23:22:30.715Z,"major-investigation-and-public-protection--modern-slavery--types-modern-slavery-and-human-trafficking",2214,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--types-modern-slavery-and-human-trafficking/main.text","ok"
2026-05-25T23:22:30.717Z,"major-investigation-and-public-protection--modern-slavery--section-45-statutory-defence--changes",159,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--section-45-statutory-defence--changes/main.text","ok"
2026-05-25T23:22:30.719Z,"major-investigation-and-public-protection--modern-slavery--partner-organisations--changes",155,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--partner-organisations--changes/main.text","ok"
2026-05-25T23:22:30.725Z,"major-investigation-and-public-protection--modern-slavery--section-45-statutory-defence",1628,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--section-45-statutory-defence/main.text","ok"
2026-05-25T23:22:30.739Z,"major-investigation-and-public-protection--rape-and-sexual-offences",870,"operational/college-of-policing/app/major-investigation-and-public-protection--rape-and-sexual-offences/main.text","ok"
2026-05-25T23:22:30.746Z,"major-investigation-and-public-protection--rape-and-sexual-offences--changes",415,"operational/college-of-policing/app/major-investigation-and-public-protection--rape-and-sexual-offences--changes/main.text","ok"
2026-05-25T23:22:30.750Z,"major-investigation-and-public-protection--operation-hydrant--changes",290,"operational/college-of-policing/app/major-investigation-and-public-protection--operation-hydrant--changes/main.text","ok"
2026-05-25T23:22:30.752Z,"major-investigation-and-public-protection--modern-slavery--types-modern-slavery-and-human-trafficking--changes",165,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--types-modern-slavery-and-human-trafficking--changes/main.text","ok"
2026-05-25T23:22:30.752Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation",146,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation/main.text","ok"
2026-05-25T23:22:30.766Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-action-plan",537,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-action-plan/main.text","ok"
2026-05-25T23:22:30.783Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-linked-reference-material",884,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-linked-reference-material/main.text","ok"
2026-05-25T23:22:30.787Z,"major-investigation-and-public-protection--operation-hydrant",589,"operational/college-of-policing/app/major-investigation-and-public-protection--operation-hydrant/main.text","ok"
2026-05-25T23:22:30.788Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--changes",580,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--changes/main.text","ok"
2026-05-25T23:22:30.790Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-action-plan--changes",128,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-action-plan--changes/main.text","ok"
2026-05-25T23:22:30.811Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-linked-reference-material--changes",156,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--cse-linked-reference-material--changes/main.text","ok"
2026-05-25T23:22:30.831Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--responding-child-sexual-exploitation",7512,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--responding-child-sexual-exploitation/main.text","ok"
2026-05-25T23:22:30.833Z,"major-investigation-and-public-protection--responding-child-sexual-exploitation--responding-child-sexual-exploitation--changes",495,"operational/college-of-policing/app/major-investigation-and-public-protection--responding-child-sexual-exploitation--responding-child-sexual-exploitation--changes/main.text","ok"
2026-05-25T23:22:30.856Z,"major-investigation-and-public-protection--sex-work-and-prostitution--changes",339,"operational/college-of-policing/app/major-investigation-and-public-protection--sex-work-and-prostitution--changes/main.text","ok"
2026-05-25T23:22:30.857Z,"major-investigation-and-public-protection--stalking-or-harassment",710,"operational/college-of-policing/app/major-investigation-and-public-protection--stalking-or-harassment/main.text","ok"
2026-05-25T23:22:30.868Z,"major-investigation-and-public-protection--sex-work-and-prostitution",460,"operational/college-of-policing/app/major-investigation-and-public-protection--sex-work-and-prostitution/main.text","ok"
2026-05-25T23:22:30.889Z,"media-and-communications--arrests-charges-judicial-outcomes",2921,"operational/college-of-policing/app/media-and-communications--arrests-charges-judicial-outcomes/main.text","ok"
2026-05-25T23:22:30.907Z,"media-and-communications",1017,"operational/college-of-policing/app/media-and-communications/main.text","ok"
2026-05-25T23:22:30.916Z,"media-and-communications--changes",169,"operational/college-of-policing/app/media-and-communications--changes/main.text","ok"
2026-05-25T23:22:30.918Z,"major-investigation-and-public-protection--stalking-or-harassment--changes",651,"operational/college-of-policing/app/major-investigation-and-public-protection--stalking-or-harassment--changes/main.text","ok"
